Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,MT,Montana,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,806",87.1,85.9,88.4,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,30,BO1,CAT1,HLTHPLN1,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,664,12.9,11.6,14.1,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,30,BO1,CAT1,HLTHPLN1,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"5,116",63.6,62,65.3,366,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP063,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,971,14.6,13.4,15.9,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP064,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,566,9.7,8.7,10.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP065,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,654,10.8,9.7,11.9,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP066,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,75,1.2,0.8,1.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP067,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,067",62.3,60.6,63.9,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,30,BO1,CAT1,PERSDOC2,RESP050,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,726,8.6,7.7,9.5,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,30,BO1,CAT1,PERSDOC2,RESP053,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,690",29.1,27.5,30.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,30,BO1,CAT1,PERSDOC2,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,961",83.9,82.3,85.4,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,30,BO1,CAT1,_HCVU651,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,629,16.2,14.6,17.7,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,30,BO1,CAT1,_HCVU651,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"2,076",11.8,11.1,12.6,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,31,BO1,CAT1,MEDCOST,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"20,283",88.2,87.4,88.9,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,31,BO1,CAT1,MEDCOST,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"20,593",87.7,86.8,88.5,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,31,BO1,CAT1,HLTHPLN1,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,732",12.4,11.5,13.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,31,BO1,CAT1,HLTHPLN1,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"14,955",63.3,62.3,64.4,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP063,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"3,048",15.5,14.7,16.3,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP064,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,"2,042",10.9,10.1,11.6,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP065,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,"1,782",8.8,8.2,9.4,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP066,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,263,1.5,1.2,1.8,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP067,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"17,608",73.8,72.8,74.8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,31,BO1,CAT1,PERSDOC2,RESP050,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"1,531",6,5.5,6.5,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,31,BO1,CAT1,PERSDOC2,RESP053,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"3,215",20.2,19.2,21.1,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,31,BO1,CAT1,PERSDOC2,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"12,653",84.7,83.7,85.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,31,BO1,CAT1,_HCVU651,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,670",15.3,14.2,16.4,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,31,BO1,CAT1,_HCVU651,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,522,17.3,15.2,19.3,320,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,32,BO1,CAT1,MEDCOST,RESP046,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"3,228",82.8,80.7,84.8,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,32,BO1,CAT1,MEDCOST,RESP054,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"3,345",82.9,80.7,85,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,32,BO1,CAT1,HLTHPLN1,RESP046,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,401,17.1,15,19.3,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,32,BO1,CAT1,HLTHPLN1,RESP054,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"2,546",63.8,61.3,66.3,366,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP063,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,499,14.6,12.7,16.4,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP064,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,316,10.6,8.8,12.3,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP065,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,296,9.3,7.7,10.8,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP066,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,43,1.8,1,2.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP067,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"2,502",56.4,53.9,59,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,32,BO1,CAT1,PERSDOC2,RESP050,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,340,8.4,7.2,9.6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,32,BO1,CAT1,PERSDOC2,RESP053,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,903,35.2,32.7,37.7,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,32,BO1,CAT1,PERSDOC2,RESP054,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,029",79.2,76.6,81.9,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,32,BO1,CAT1,_HCVU651,RESP046,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,379,20.8,18.1,23.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,32,BO1,CAT1,_HCVU651,RESP054,"(39.493240390000494, -117.07184056399967)"
2014,NH,New Hampshire,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,497,11.4,10.1,12.7,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,33,BO1,CAT1,HLTHPLN1,RESP054,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,578,11.1,9.9,12.3,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,33,BO1,CAT1,MEDCOST,RESP046,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"5,589",88.9,87.7,90.1,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,33,BO1,CAT1,MEDCOST,RESP054,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"5,668",88.6,87.3,89.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,33,BO1,CAT1,HLTHPLN1,RESP046,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"4,631",69.3,67.6,71.1,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP063,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,789,16,14.5,17.4,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP064,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,379,8,6.9,9.1,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP065,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,298,6.4,5.4,7.5,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP066,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,17,,,,371,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP067,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,225",80.4,78.8,82.1,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,33,BO1,CAT1,PERSDOC2,RESP050,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,309,4.4,3.7,5.1,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,33,BO1,CAT1,PERSDOC2,RESP053,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,633,15.2,13.7,16.8,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,33,BO1,CAT1,PERSDOC2,RESP054,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,392",85.8,84.1,87.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,33,BO1,CAT1,_HCVU651,RESP046,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,476,14.2,12.6,15.9,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,33,BO1,CAT1,_HCVU651,RESP054,"(43.65595011300047, -71.50036091999965)"
2014,NJ,New Jersey,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,496",14,13.1,15,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,34,BO1,CAT1,MEDCOST,RESP046,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"11,511",86,85,86.9,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,34,BO1,CAT1,MEDCOST,RESP054,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"11,886",87.6,86.6,88.5,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,34,BO1,CAT1,HLTHPLN1,RESP046,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,104",12.5,11.5,13.4,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,34,BO1,CAT1,HLTHPLN1,RESP054,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"10,210",75.9,74.7,77.1,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP063,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"1,383",12.7,11.8,13.7,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP064,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,637,5.8,5.1,6.4,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP065,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,515,4.1,3.6,4.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP066,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,131,1.5,1.1,1.8,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP067,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"9,682",70.8,69.6,72,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,34,BO1,CAT1,PERSDOC2,RESP050,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"1,587",11,10.2,11.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,34,BO1,CAT1,PERSDOC2,RESP053,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,713",18.2,17.2,19.3,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,34,BO1,CAT1,PERSDOC2,RESP054,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"7,801",85,83.9,86.1,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,34,BO1,CAT1,_HCVU651,RESP046,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,030",15,13.9,16.1,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,34,BO1,CAT1,_HCVU651,RESP054,"(40.13057004800049, -74.27369128799967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,233",17.2,15.9,18.4,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,35,BO1,CAT1,MEDCOST,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"7,690",82.8,81.6,84.1,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,35,BO1,CAT1,MEDCOST,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"7,954",84.6,83.3,85.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,949,15.4,14.1,16.8,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"5,903",62,60.3,63.6,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP063,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"1,194",15.5,14.2,16.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP064,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,743,10,8.9,11.1,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP065,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,785,10.2,9.2,11.2,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP066,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,160,2.4,1.8,2.9,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP067,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"6,213",63,61.3,64.6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP050,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,600,6.3,5.4,7.1,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP053,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"2,104",30.8,29.2,32.4,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,960",81.2,79.6,82.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,893,18.8,17.2,20.5,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,784,14,12.9,15.2,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,36,BO1,CAT1,MEDCOST,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"6,062",86,84.9,87.1,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,36,BO1,CAT1,MEDCOST,RESP054,"(42.82700103200045, -75.54397042699964)"
